sic|sic_name|naics2017
38250105|DIGITAL TEST EQUIPMENT, ELECTRONIC AND ELECTRICAL |334515
36340117|TEAKETTLES, ELECTRIC|335210
38250103|BATTERY TESTERS, ELECTRICAL|334515
38250102|AUTOMOTIVE AMMETERS AND VOLTMETERS|334515
38250101|ALTERNATOR AND GENERATOR TESTERS|334515
38250100|ENGINE ELECTRICAL TEST EQUIPMENT|334515
14290101|BASALT, CRUSHED AND BROKEN-QUARRYING|212319
22110504|COVERTS, COTTON|313210
39529901|CHALK: CARPENTERS, BLACKBOARD, MARKING, TAILORS, E|339940
38250109|TEST SETS, IGNITION HARNESS|334515
14290100|IGNEUS ROCK, CRUSHED AND BROKEN-QUARRYING|212319
38429924|TAPE, ADHESIVE: MEDICATED OR NON-MEDICATED|339113
20130103|CALFS FOOT JELLY, FROM PURCHASED MEAT|311612
35520301|BLEACHING MACHINERY, TEXTILE|333249
24480200|PALLETS, WOOD & WOOD WITH METAL|321920
24480201|PALLETS, WOOD, MANUFACTURING|321920
24480202|PALLETS, WOOD & METAL COMBINATION|321920
34849908|SHOTGUNS OR SHOTGUN PARTS, 30 MM & BELOW|332994
34849907|RIFLES OR RIFLE PARTS, 30 MM & BELOW|332994
34849906|REVOLVERS OR REVOLVER PARTS, 30 MM & BELOW|332994
34849905|PYROTECHNIC PISTOLS & PROJECTORS|332994
25220000|OFFICE FURNITURE, EXCEPT WOOD|337214
34849903|PELLET & BB GUNS|332994
22110509|JEAN FABRICS|313210
34849901|CARBINE, 30 MM & BELOW|332994
34849900|SMALL ARMS, NEC|332994
20230300|DRIED & POWDERED MILK & MILK PRODUCTS|311514
20230301|DRIED BUTTERMILK|311514
20230302|DRIED CREAM|311514
28340501|ANTACIDS|325412
20230304|DRIED NONFAT MILK|311514
20230305|DRIED SKIM MILK|311514
20230306|DRIED WHEY|311514
20230307|MILK PREPARATIONS, DRIED|311514
20230308|POWDERED BUTTERMILK|311514
62890202|STOCK TRANSFER AGENTS|523991
62890201|SECURITY CUSTODIANS|523991
62890200|SECURITY TRANSFER AGENTS|523991
76220100|COMMUNICATION EQUIPMENT REPAIR|811213
35520205|JACQUARD CARD CUTTING MACHINES|333249
36750000|ELECTRONIC CAPACITORS|334416
37329902|BOATS, FIBERGLASS: BUILDING AND REPAIRING|336612
33980000|METAL HEAT TREATING|332811
36480100|OUTDOOR LIGHTING EQUIPMENT|335129
96519904|LICENSING AND PERMITS FOR RETAIL TRADE, GOVERNMENT|926150
50870101|BARBER SHOP EQUIPMENT AND SUPPLIES|446120
50870100|BEAUTY SALON AND BARBER SHOP EQUIPMENT AND SUPPLIE|446120
50870103|CHAIRS, HYDRAULIC|423850
36740300|LIGHT SENSITIVE DEVICES|334413
50870104|ELECTROLYSIS EQUIPMENT AND SUPPLIES|423850
75150000|PASSENGER CAR LEASING|532112
49410101|WATER SUPPLY SYSTEMS|221310
33150000|STEEL WIREDRAWING, NAILS & SPIKES|331221
20130211|PORK, SMOKED, FROM PURCHASED MEAT|311612
20130210|PORK, SALTED: FROM PURCHASED MEAT|311612
35820103|WASHING MACHINES, LAUNDRY: COMMERCIAL INCL COIN-OP|333318
35820102|EXTRACTORS, COMMERCIAL LAUNDRY|333318
35820101|DRYERS, LAUNDRY: COMMERCIAL, INCLUDING COIN-OPERAT|333318
35820100|COMMERCIAL LAUNDRY EQUIPMENT|333318
76992601|VENETIAN BLIND REPAIR SHOP|561790
76992600|WINDOW BLIND REPAIR SERVICES|561790
35370110|SKIDS, METAL|333924
35370111|STANDS, GROUND SERVICING AIRCRAFT|333924
35370112|TABLES, LIFT: HYDRAULIC|333924
50120306|SNOWMOBILES, WHOLESALE|423110
36480101|AIRPORT LIGHTING FIXTURES: RUNWAY APPROACH, TAXI O|335129
96519902|BUREAUS OF STANDARDS, GOVERNMENT|926150
50440207|PHOTOCOPY MACHINES, WHOLESALE|423420
25219900|WOOD OFFICE FURNITURE, NEC|337211
25219901|PANEL SYSTEMS & PARTITIONS (FREE-STANDING), OFFICE|337211
36740103|LIGHT EMITTING DIODES|334413
51499901|BREAKFAST CEREALS|424490
36480106|GAS LIGHTING FIXTURES, MANUFACTURING|335129
51499900|GROCERIES AND RELATED PRODUCTS, NEC, NEC|424490
73610104|TEACHERS AGENCY|561311
73610105|ONLINE PLACEMENT AGENCY|561311
73610100|PLACEMENT AGENCIES|561311
73610101|EXECUTIVE PLACEMENT|561311
73610102|LABOR CONTRACTORS (EMPLOYMENT AGENCY)|561311
73610103|SHIP CREW AGENCY|561311
61110202|NATIONAL CONSUMER COOPERATIVE BANK|522292
61110201|BANKS FOR COOPERATIVES|522292
60810000|FOREIGN BANK AND BRANCHES AND AGENCIES|522298
26310411|PRESSBOARD|322299
37649902|GUIDED MISSILE AND SPACE VEHICLE ENGINES, RESEARCH|336415
22310101|OVERCOATINGS: WOOL, MOHAIR, OR SIMILAR FIBERS|313210
37649900|SPACE PROPULSION UNITS AND PARTS, NEC|336415
37649901|ENGINES AND ENGINE PARTS, GUIDED MISSILE|336415
37649904|ROCKET MOTORS, GUIDED MISSILES|336415
51499904|FOOD GIFT BASKETS, WHOLESALE|424490
48999900|COMMUNICATION SERVICES, NEC, NEC|517919
48999901|DATA COMMUNICATIONS SERVICES|517919
48999902|MISSILE TRACKING BY TELEMETRY AND PHOTOGRAPHY|517919
48999903|RADAR STATION OPERATION|517410
48999904|RADIO BROADCASTING OPRTD BY CAB COMPANIES|485310
22310103|SERGES OF WOOL, MOHAIR, OR SIMILAR FIBERS|313210
48999906|TELEVISION ANTENNA CONSTRUCTION AND RENTAL|517919
48999907|COMMUNICATION SIGNAL ENHANCEMENT NETWORK SVCS|517919
51499906|PIZZA SUPPLIES|424490
57190000|MISC HOMEFURNISHINGS STORES|442299
22119904|BATHMATS, COTTON|313210
37219902|RESEARCH AND DEVELOPMENT ON AIRCRAFT BY THE MANUFA|336411
37219901|AUTOGIROS|336411
37219900|AIRCRAFT, NEC|336411
50430000|PHOTOGRAPHIC EQUIPMENT AND SUPPLIES|423410
26720205|LABELS, (UNPRINTED), GUMMED: MADE FROM PURCHASED M|322220
51980202|STAIN|424950
26720204|GUMMED TAPE, CLOTH OR PAPER BASE: FROM PURCHASED M|322220
56990403|DRESSMAKERS, CUSTOM|448190
33419905|COPPER SMELTING & REFINING (SECONDARY)|331420
33419904|BRONZE SMELTING & REFINING (SECONDARY)|331420
33419907|GERMANIUM SMELTING & REFINING (SECONDARY)|331420
33419906|DETINNING OF CANS & SCRAP|331492
33419901|ALUMINUM SMELTING & REFINING (SECONDARY)|331314
26780000|STATIONERY PRODUCTS|322230
33419903|BRASS SMELTING & REFINING (SECONDARY)|331420
33419902|BABBITT METAL SMELTING & REFINING|331492
23690200|CHILDRENS BATHING SUITS & BEACHWEAR|315280
23690201|BATHING SUITS & SWIMWEAR: GIRLS, CHILDRENS & INFAN|315280
83220504|HOMEMAKERS SERVICE|624190
83220502|FAMILY LOCATION SERVICE|624190
83220503|FAMILY SERVICE AGENCY|624190
83220500|FAMILY COUNSELING SERVICES|624190
83220501|FAMILY (MARRIAGE) COUNSELING|624190
44120000|DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT|483111
01710000|BERRY CROPS|111334
28420111|WINDOW CLEANING PREPARATIONS|325612
63210201|ACCIDENT ASSOCIATIONS, MUTUAL|524114
23850000|WATERPROOF OUTERWEAR|315280
34430600|LINERS/LINING|332313
26720202|CELLOPHANE ADHESIVE TAPE: MADE FROM PURCHASED MATE|322220
50470310|TECHNICAL AIDS FOR THE  HANDICAPPED|423450
50470311|THERAPY EQUIPMENT|423450
31729900|PERSONAL LEATHER GOODS, NEC, NEC|316998
28330215|STRYCHNINE & DERIVATIVES|325411
28330214|QUININE & DERIVATIVES|325411
28330217|VEGETABLE OILS, MEDICINAL GRADE: REFINED OR CONCEN|325411
28330216|THEOBROMINE|325411
28330211|EPHEDRINE & DERIVATIVES|325411
22610203|FIRE RESISTANCE FINISHING OF COTTON BROADWOVEN FAB|313310
28330213|OPIUM DERIVATIVES|325411
28340000|PHARMACEUTICAL PREPARATIONS|325412
31729902|COMPACTS, SOLID LEATHER|316998
50780201|BEVERAGE COOLERS|423740
35810100|MECHANISMS AND PARTS FOR AUTOMATIC VENDING MACHINE|333318
22530102|BEACHWEAR, KNIT|313220
50329906|MASONS MATERIALS|423320
50319910|STRUCTURAL ASSEMBLIES, PREFABRICATED: WOOD|444190
35810101|LOCKS, COIN-OPERATED|333318
73779902|COMPUTER PERIPHERAL EQUIPMENT RENTAL AND LEASING|532420
73779900|COMPUTER RENTAL AND LEASING, NEC|532420
73779901|COMPUTER HARDWARE RENTAL OR LEASING, EXCEPT FINANC|532420
35810102|MECHANISMS FOR COIN-OPERATED MACHINES|333318
97219906|PEACE CORPS|928120
28229908|NEOPRENE, CHLOROPRENE|325212
35690202|FIREHOSE EQUIPMENT: DRIERS, RACK AND REELS|314999
22610208|SUEDING COTTON BROADWOVEN GOODS|313220
37140302|FRAMES, MOTOR VEHICLE|336390
50149903|TIRE AND TUBE REPAIR MATERIALS|423130
37140303|HOODS, MOTOR VEHICLE|336390
38270112|MICROSCOPES, EXCEPT ELECTRON, PROTON, CORNEAL|333314
38270113|PERISCOPES|333314
38270110|METALLOGRAPHS|333314
38270111|MICROPROJECTORS|333314
38270116|SPYGLASSES|333314
38270117|TELESCOPES: ELBOW, PANORAMIC, SIGHTING, FIRE CONTR|333314
38410208|OPHTHALMOMETERS AND OPHTHALMOSCOPES|339112
38410209|OPTOMETERS|339112
38410206|EYE EXAMINING INSTRUMENTS AND APPARATUS|339112
38410207|GASTROSCOPES, EXCEPT ELECTROMEDICAL|339112
38270118|TELESCOPIC SIGHTS|333314
38270119|TRIPLET MAGNIFYING INSTRUMENTS, OPTICAL|333314
38410202|BLOOD PRESSURE APPARATUS|339112
82990504|READING SCHOOL, INCLUDING SPEED READING|611630
38410200|DIAGNOSTIC APPARATUS, MEDICAL|339112
38410201|BIOPSY INSTRUMENTS AND EQUIPMENT|339112
20330000|CANNED FRUITS & SPECIALTIES|311421
62110302|MINERAL ROYALITIES DEALERS|523910
35590600|KILNS|332410
35590601|KILNS, CEMENT|332410
35590602|KILNS, CHEMICAL|332410
35590603|KILNS, LUMBER|332410
73899907|CONTRACTORS DISBURSEMENT CONTROL|561499
38230409|DRAFT GAUGES, INDUSTRIAL PROCESS TYPE|334513
23960000|AUTOMOTIVE & APPAREL TRIMMINGS|336360
38290000|MEASURING AND CONTROLLING DEVICES, NEC|334519
35430000|INDUSTRIAL PATTERNS|332999
20350106|SEASONINGS, SEAFOOD SAUCES (EXCEPT TOMATO & DRY)|311421
87110401|BUILDING CONSTRUCTION CONSULTANT|541330
87110400|CONSTRUCTION AND CIVIL ENGINEERING|541330
87110403|HEATING AND VENTILATION ENGINEERING|541330
87110402|CIVIL ENGINEERING|541330
87110404|STRUCTURAL ENGINEERING|541330
23919903|DRAPERIES, PLASTIC & TEXTILE: FROM PURCHASED MATER|314120
50320202|STUCCO, WHOLESALE|423320
24260301|GUN STOCKS, WOOD|321918
50320200|PLASTERING MATERIALS|423320
50320201|DRYWALL MATERIALS|423320
73530000|HEAVY CONSTRUCTION EQUIPMENT RENTAL|532412
24260300|STOCKS: GUN, HANDLE, VEHICLE, ETC|321918
73899902|BALLOONS, NOVELTY AND TOY|453220
24260303|VEHICLE STOCK, HARDWOOD|321918
51429902|DINNERS, FROZEN|424420
51429903|SOUP, FROZEN|424420
51429900|FROZEN GOODS, PACKAGED, NEC|424420
51429901|BAKERY PRODUCTS, FROZEN|424420
37510000|MOTORCYCLES, BICYCLES AND PARTS|336991
35920101|VALVES, AIRCRAFT|336310
50930203|WIRE AND CABLE SCRAP|423930
50930202|NONFERROUS METALS SCRAP|423930
24290203|WRAPPERS, EXCELSIOR|321113
09710000|HUNTING, TRAPPING AND GAME PROPAGATION|114210
24290202|WOOD WOOL, EXCELSIOR|321113
24290201|EXCELSIOR, INCLUDING PADS & WRAPPERS: WOOD|321113
61530100|WORKING CAPITAL FINANCING|522298
61530101|DIRECT WORKING CAPITAL FINANCING|522298
24290200|SHAVINGS & PACKAGING, EXCELSIOR|321113
14590203|KYANITE MINING|212325
31990109|WHIPSTOCKS|316998
31990108|WHIPS, LEATHER|316998
14590202|CYANITE MINING|212325
31990103|HARNESS OR HARNESS PARTS|316998
31990102|FEED BAGS, HORSE|316998
31990101|BOOTS, HORSE|316998
31990100|EQUESTRIAN RELATED LEATHER ARTICLES|316998
31990107|STIRRUPS, WOOD OR METAL|316998
82210202|THEOLOGICAL SEMINARY|611310
31990105|SADDLES OR PARTS|316998
82210200|PROFESSIONAL SCHOOLS|611310
50750201|ELECTRICAL HEATING EQUIPMENT|423730
50750200|WARM AIR HEATING EQUIPMENT AND SUPPLIES|423730
50750203|FURNACES, WARM AIR|423730
81110211|MALPRACTICE AND NEGLIGENCE LAW|541110
38299905|FIRE DETECTOR SYSTEMS, NON-ELECTRIC|334519
50750204|HEAT EXCHANGERS|423730
59210000|LIQUOR STORES|445310
81110216|TAXATION LAW|541110
81110217|WILL, ESTATE AND TRUST LAW|541110
79930302|VIDEO GAME ARCADE|713120
79930301|AMUSEMENT ARCADE|713120
79930300|ARCADES|713120
34440511|RADIATOR SHIELDS OR ENCLOSURES, SHEET METAL|332322
33540101|BARS, EXTRUDED, ALUMINUM|331318
25420202|CABINETS: SHOW, DISPLAY, OR STORAGE: EXCEPT WOOD|337215
15319904|SPECULATIVE BUILDER, SINGLE-FAMILY HOUSES|236115
38299906|GAS DETECTORS|334519
87120103|NAVAL ARCHITECTS|541310
87120102|HOUSE DESIGNER|541310
33550103|WIRE, ALUMINUM: MADE IN ROLLING MILLS|331318
33550102|COILS, WIRE ALUMINUM: MADE IN ROLLING MILLS|331318
73730000|COMPUTER INTEGRATED SYSTEMS DESIGN|541512
65539904|MAUSOLEUM OPERATION|812220
30690501|HEELS, BOOT OR SHOE: RUBBER, COMPOSITION, OR FIBER|316210
36940202|HARNESS WIRING SETS, INTERNAL COMBUSTION ENGINES|336320
87410000|MANAGEMENT SERVICES|541611
36940203|IGNITION APPARATUS, INTERNAL COMBUSTION ENGINES|336320
22530101|BATHING SUITS & SWIMWEAR, KNIT|313220
22530100|WARM WEATHER KNIT OUTERWEAR, INCLUDING BEACHWEAR|313220
22530103|T-SHIRTS & TOPS, KNIT|313220
59920000|FLORISTS|453110
36940200|IGNITION APPARATUS AND DISTRIBUTORS|336320
73599907|SHIPPING CONTAINER LEASING|532490
38299907|HYDROMETERS, EXC INDUSTRIAL PROCESS|334519
36940201|DISTRIBUTORS, MOTOR VEHICLE ENGINE|336320
51990406|KNIT GOODS, WHOLESALE|424990
36940206|MOTORS, STARTING: AUTOMOTIVE AND AIRCRAFT|336320
38129904|PICTORIAL DEVIATION INDICATORS|334511
38129905|RADIO MAGNETIC INSTRUMENTATION|334511
38129902|DISTANCE MEASURING EQUIPMENT|334511
38129903|LIGHT OR HEAT EMISSION OPERATING APPARATUS|334511
38129900|SEARCH AND NAVIGATION EQUIPMENT, NEC|334511
36940207|SPARK PLUGS FOR INTERNAL COMBUSTION ENGINES|336320
94310000|ADMINISTRATION OF PUBLIC HEALTH PROGRAMS|923120
33540103|RODS, EXTRUDED, ALUMINUM|331318
36940205|IGNITION SYSTEMS, HIGH FREQUENCY|336320
73599904|PORTABLE TOILET RENTAL|562991
38299900|MEASURING & CONTROLLING DEVICES, NEC, NEC|334519
80119904|PHYSICIANS OFFICE, INCLUDING  SPECIALISTS|621112
80119905|SURGEON|621111
80119906|ADMINISTRATIVE PHYSICIANS AND SURGEONS|621111
80119907|RESIDENT PHYSICIANS AND SURGEONS|621111
80119900|OFFICES AND CLINICS OF MEDICAL DOCTORS, NEC|621111
80119901|GENERAL AND FAMILY PRACTICE, PHYSICIAN/SURGEON|621111
80119902|OCCUPATIONAL AND INDUSTRIAL SPECIALIST, PHYSICIAN/|621111
80119903|PHYSICAL MEDICINE PHYSICIAN/SURGEON|621111
26210109|TOWELING TISSUE (PAPER)|322291
80119908|FULL TIME HOSPITAL STAFF, PHYSICIANS AND SURGEONS|621111
80119909|MEDICAL TEACHING PHYSICIANS AND SURGEONS|621111
14119903|FLAGSTONE MINING|212311
14119902|BLUESTONE, DIMENSION-QUARRYING|212311
14119901|ARGILLITE, DIMENSION-QUARRYING|212311
14119900|DIMENSION STONE, NEC|212311
14119907|RUBBLE MINING|212319
14119906|QUARTZITE, DIMENSION-QUARRYING|212311
14119905|ONYX MARBLE, DIMENSION-QUARRYING|212311
14119904|MICA SCHIST, DIMENSION-QUARRYING|212311
31610102|SHOE KITS|316998
31610103|SUITCASES|316998
31610100|CLOTHING & APPAREL CARRYING CASES|316998
31610101|HAT BOXES|316998
38299901|ANAMOMETERS|334519
31610104|TRAVELING BAGS|316998
31610105|WARDROBE BAGS (LUGGAGE)|316998
36489910|UNDERWATER LIGHTING FIXTURES|335129
38269917|TITRIMETERS|334516
35939902|FLUID POWER CYLINDERS, HYDRAULIC OR PNEUMATIC|333995
35420404|SPRING WINDING AND FORMING MACHINES|333517
35939900|FLUID POWER CYLINDERS AND ACTUATORS, NEC|333995
35939901|FLUID POWER ACTUATORS, HYDRAULIC OR PNEUMATIC|333995
51310213|TEXTILE CONVERTERS|424310
51310212|TAPE, TEXTILE|424310
51310211|SHOULDER PADS|424310
51310210|SEWING ACCESSORIES|424310
51310216|ZIPPERS|424310
51310215|TRIMMINGS, APPAREL|424310
51310214|THREAD|424310
24930305|WALL TILE, FIBERBOARD|321219
73599902|LAWN AND GARDEN EQUIPMENT RENTAL|532490
38299902|BREATHALYZERS|334519
22410204|THREAD, ELASTIC: FABRIC COVERED|313210
24930301|BAGASSE BOARD|321219
24930300|HARDBOARD & FIBERBOARD PRODUCTS|321219
24930303|HARDBOARD, MANUFACTURING|321219
24930302|FIBERBOARD, WOOD|321219
35420400|SPINNING, SPLINE ROLLING & WINDING MACHINES|333517
39140410|TROPHIES, PLATED (ALL METALS)|339910
28650000|CYCLIC CRUDES & INTERMEDIATES|325194
72419900|BARBER SHOPS, NEC|812111
83229901|MEAL DELIVERY PROGRAM|624190
83229900|INDIVIDUAL AND FAMILY SOCIAL SERVICES, NEC|624190
83229903|SETTLEMENT HOUSE|624190
83229902|REFUGEE SERVICE|624190
83229905|MISSIONS|624190
50910202|SKIING EQUIPMENT, WHOLESALE|423910
50910201|GOLF EQUIPMENT, WHOLESALE|423910
83229906|FOOD BANK|624190
25140101|BEDS, INCLUDING FOLDING AND CABINET, HOUSEHOLD: ME|337124
32960102|INSULATION: ROCK WOOL, SLAG & SILICA MINERALS|327993
32960101|FIBERGLASS INSULATION|327993
32960100|MINERAL WOOL INSULATION PRODUCTS|327993
27960000|PLATEMAKING SERVICES|323120
73490102|BUILDING MAINTENANCE, EXCEPT REPAIRS|561790
60199902|FEDERAL HOME LOAN BANKS|522298
60199903|NATIONAL CREDIT UNION ADMINISTRATION (NCUA)|522298
60199900|CENTRAL RESERVE DEPOSITORY, NEC, NEC|522298
60199901|CENTRAL LIQUIDITY FACILITY|522298
72419901|BARBER COLLEGES|611511
54999902|EGGS AND POULTRY|445299
35550503|TYPE: LEAD, STEEL, BRASS, COPPER FACED, ETC|333244
35550502|TYPE, FOUNDRY (FOR PRINTING)|333244
39999942|WALNUT SHELL FLOUR|339999
39999943|WINDOW SQUEGEES|339999
39999944|WOOL PULLING|339999
39999945|WHEELCHAIR LIFTS, MANUFACTURING|339999
39999946|FINGERNAILS, ARTIFICIAL|339999
39999947|GRINDING AND PULVERIZING OF MATERIALS, NEC|339999
39999948|HEATING PADS, NONELECTRIC|339999
39999949|SEEDS, COATED OR TREATED FROM PURCHASED SEEDS|339999
29520101|MASTIC ROOFING COMPOSITION|324122
29520100|ROOFING MATERIALS|324122
24410201|EGG CASES, WOOD|321920
24410200|CASES, WOOD|321920
29520105|TAR PAPER, ROOFING|324122
29520104|ROOFING PITCH (NOT FROM REFINERIES OR COKE OVENS)|324122
17710202|SIDEWALK CONTRACTORS|238110
25110502|DESKS, HOUSEHOLD: WOOD|337122
36639908|RECEIVER-TRANSMITTER UNITS (TRANSCEIVER)|334220
73490105|LIGHTING MAINTENANCE SERVICE|561720
23940000|CANVAS & RELATED PRODUCTS|314910
20450000|PREPARED FLOUR MIXES & DOUGHS|311824
76991901|LEATHER GOODS, CLEANING AND REPAIR|811430
28190800|SILICA COMPOUNDS|325180
28190801|SILICA GEL|325180
28190802|SILICA, AMORPHOUS|325180
28190803|SILICOFLUORIDES|325180
07830202|BRACING SERVICES, ORNAMENTAL TREE|561730
07830203|SURGERY SERVICES, ORNAMENTAL BUSH|561730
07830200|BRACING AND SURGERY SERVICES|561730
07830201|BRACING SERVICES, ORNAMENTAL BUSH|561730
56990302|MARINE APPAREL|448190
20870100|FOOD COLORINGS|311942
20870101|COLORINGS, BAKERS|311942
20870102|COLORINGS, CONFECTIONERS|311942
20870103|SUGAR, BURNT (FOOD COLORING)|311942
20689901|NUTS: DRIED, DEHYDRATED, SALTED OR ROASTED|311911
36329902|ICE BOXES, HOUSEHOLD: METAL OR WOOD|335220
23710000|FUR GOODS|315280
36329900|HOUSEHOLD REFRIGERATORS AND FREEZERS, NEC|335220
36329901|FREEZERS, HOME AND FARM|335220
22210205|UNDERWEAR FABRICS, MANMADE FIBER & SILK|313210
22210204|SUITING FABRICS, MANMADE FIBER & SILK|313210
36329904|REFRIGERATORS, MECHANICAL AND ABSORPTION: HOUSEHOL|335220
36710000|ELECTRON TUBES|334419
73789901|COMPUTER AND DATA PROCESSING EQUIPMENT REPAIR/MAIN|811212
73789900|COMPUTER MAINTENANCE AND REPAIR, NEC|811212
73789902|COMPUTER PERIPHERAL EQUIP REPAIR & MAINT|811212
36639902|DIGITAL ENCODERS|334220
37130214|VAN BODIES|336211
36639903|ENCRYPTION DEVICES|334220
93110102|PROPERTY TAX ASSESSORS OFFICE|921130
63710000|PENSION, HEALTH AND WELFARE FUNDS|525120
27540000|COMMERCIAL PRINTING, GRAVURE|323111
35340000|ELEVATOR AND MOVING STAIRWAYS|333921
01759909|POMEGRANATE ORCHARD|111339
01759908|PLUM ORCHARD|111339
01759907|PERSIMMON ORCHARD|111339
01759906|PEAR ORCHARD|111339
92290404|PUBLIC ORDER AND SAFETY, LOCAL GOVERNMENT|922190
01759904|NECTARINE ORCHARD|111339
92290402|PUBLIC ORDER AND SAFETY, STATE GOVERNMENT|922190
92290403|PUBLIC ORDER AND SAFETY, COUNTY GOVERNMENT|922190
92290400|PUBLIC ORDER AND SAFETY, NEC|922190
92290401|PUBLIC ORDER AND SAFETY, FEDERAL GOVERNMENT|922190
73790105|COMPUTER DATA ESCROW SERVICE|541519
73790104|WORD PROCESSING EQUIPMENT MAINTENANCE|541519
73790103|TAPE RECERTIFICATION SERVICE|541519
73790102|DISK AND DISKETTE RECERTIFICATION SERVICE|518210
73790101|DISK AND DISKETTE CONVERSION SERVICE|518210
73790100|COMPUTER RELATED MAINTENANCE SERVICES|541519
28790107|PESTICIDES, AGRICULTURAL OR HOUSEHOLD|325320
34430109|FARM STORAGE TANKS, METAL PLATE|332313
34430108|DUMPSTERS, GARBAGE|332439
28790106|INSECTICIDES, AGRICULTURAL OR HOUSEHOLD|325320
34430103|COLUMNS (FRACTIONING, ETC): METAL PLATE|332313
34430102|BINS, PREFABRICATED METAL PLATE|332313
96119903|ENERGY DEVELOPMENT AND CONSERVATION AGENCY, GOVT|926110
96119902|ECONOMIC DEVELOPMENT AGENCY, GOVERNMENT|926110
99990000|NONCLASSIFIABLE ESTABLISHMENT|999999
34430106|DIGESTERS, PROCESS: METAL PLATE|332439
34430105|CYCLONES, INDUSTRIAL: METAL PLATE|332313
34430104|CRYOGENIC TANKS, FOR LIQUIDS & GASES|332420
02139900|HOGS, NEC|112210
02139901|HOG FEEDLOT|112210
28790104|DDT (INSECTICIDE), FORMULATED|325320
36729902|WIRING BOARDS|334412
36729900|PRINTED CIRCUIT BOARDS, NEC|334412
36729901|CIRCUIT BOARDS, TELEVISION AND RADIO PRINTED|334412
28790103|CATTLE DIPS|325320
59610100|FOOD, MAIL ORDER|454110
59610101|CHEESE, MAIL ORDER|454110
59610102|FRUIT, MAIL ORDER|454110
28790102|BORDEAUX MIXTURE|325320
38230303|GAS FLOW COMPUTERS, INDUSTRIAL PROCCESS TYPE|334513
38230302|FLUIDIC DEVICES, CIRCUITS AND SYSTEMS, FOR PROCESS|334513
24260202|BLOCKS, WOOD: BOWLING PINS, HANDLES, ETC|321918
24260203|BOBBIN BLOCKS & BLANKS, WOOD|321918
07210303|CROP RELATED ENTOMOLOGICAL SERVICES (INSECT CONTRO|115112
07210302|CROP DUSTING SERVICES|115112
07210301|CROP DISEASE CONTROL SERVICES|115112
07210300|CROP PROTECTING SERVICES|115112
26750000|DIE-CUT PAPER & BOARD|322230
14590303|PEGMATITE (FELDSPAR) MINING|212325
38230309|TURBINE FLOW METERS, INDUSTRIAL PROCESS TYPE|334513
38230308|TURBIDITY INSTRUMENTS, INDUSTRIAL PROCESS TYPE|334513
80490100|NUTRITION SPECIALIST|621399
80490101|DIETICIAN|621399
80490102|NUTRITIONIST|621399
20229903|PROCESSED CHEESE|311513
27549900|COMMERCIAL PRINTING, GRAVURE, NEC|323111
20269901|DIPS, SOUR CREAM BASED|311511
27549902|DIRECTORIES, TELEPHONE: GRAVURE PRINTING, NOT PUBL|323111
51379905|UNIFORMS, WOMENS AND CHILDRENS|424330
30890321|WINDOW SCREENING, PLASTICS|326199
22119925|WIGNAN, COTTON|313210
34440104|PIPE, SHEET METAL|332322
51379902|HOSPITAL GOWNS, WOMENS AND CHILDRENS|424330
34440100|CULVERTS, FLUMES & PIPES|332322
34440101|CULVERTS, SHEET METAL|332322
34440102|FLUMES, SHEET METAL|332322
34440103|IRRIGATION PIPE, SHEET METAL|332322
35999908|GASOLINE FILTERS, INTERNAL COMBUSTION ENGINE, EXCE|336390
35999909|GREASE CUPS, METAL|333999
17710103|GUNITE CONTRACTORS|238110
56990400|CUSTOMIZED CLOTHING AND APPAREL|448190
56990407|CLOTHING, HAND PAINTED|448190
51379900|WOMENS AND CHILDRENS CLOTHING, NEC|424330
56990405|SHIRTS, CUSTOM MADE|448190
